kod,megnevezes,vtsz,idegen_nev1
1241085925000,NPK  8:37:18+S ömlesztett,3105209000,
1241090225000,NPK  9:14:30  öml,3105209000,
1241090225050,NPK  9:14:30  zsákos 50/1,3105209000,
1241090325000,NPK  9:16:24  öml,3105209000,
1241090325050,NPK  9:16:24  zsákos 50/1,3105209000,
1241090425700,NPK  9:18:18   bigbag  700/1,3105209000,
1241090425000,NPK  9:18:18   öml,3105209000,
1241090425050,NPK  9:18:18   zsákos 50/1,3105209000,
1241090625700,NPK  9:20:26  bigbag  700/1,3105209000,
1241090625000,NPK  9:20:26 öml,3105209000,
1241090525700,NPK  9:21:10  bigbag  700/1,3105209000,
1241090525000,NPK  9:21:10  öml,3105209000,
1241090525050,NPK  9:21:10  zsákos 50/1,3105209000,
1241095125050,NPK  9:22:22+Ca+Mg+S 50/1 zsákos,3105209000,
1241095125700,NPK  9:22:22+Ca+Mg+S bigbag  700/1,3105209000,
1241095125000,NPK  9:22:22+Ca+Mg+S öml,3105209000,
1241095225050,NPK  9:23:30+Ca+Mg+S 50/1 zsákos,3105209000,
1241095225700,NPK  9:23:30+Ca+Mg+S bigbag  700/1,3105209000,
1241095225000,NPK  9:23:30+Ca+Mg+S öml,3105209000,
1241090825000,NPK  9:24:24  öml,3105209000,
1241090725700,NPK  9:40:15  bigbag 700/1,3105209000,
1241090725050,NPK  9:40:15  zsákos 50/1,3105209000,
1241090725000,NPK  9:40:15 öml,3105209000,
1241090125700,NPK  9:9:9  bigbag  700/1,3105209000,
1241090125000,NPK  9:9:9  öml,3105209000,
1241090125050,NPK  9:9:9  zsákos 50/1,3105209000,
1241150725700,NPK 150:72:100 bigbag  700/1,3105201000,
1241150725050,NPK 150:72:100 bigbag 50/1 zsákos,3105209000,
1241150725000,NPK 150:72:100 öml,3105209000,
1241160925700,NPK 16:10:20 bigbag  700/1,3105,
1241160925000,NPK 16:10:20 ömlesztett,3105209000,
1241160925050,NPK 16:10:20 zsákos 50/1,3105209000,
1241160825050,NPK 16:12:10 +6 S szulfátos zsákos 50/1,3105209000,
1241160825000,NPK 16:12:10 szulfátos öml,3105209000,
1241160725900,NPK 16:9:14 bigbag,3105209000,
1241180525000,NPK 18:31:0  ömlesztett,3105209000,
1241180525900,NPK 18:32:0  bigbag,3105209000,
1241180225000,NPK 18:32:0  ömlesztett,3105209000,
1241180125700,NPK 18:7:7 bigbag  700/1,3105,
1241180125000,NPK 18:7:7 öml,3105209000,
1241180125050,NPK 18:7:7 zsákos 50/1,3105209000,
1241210125050,NPK 21:7:21   50/1,3105209000,
1241220425000,NPK 22:6:6 öml,3105209000,
1241220425050,NPK 22:6:6 zsákos 50/1,3105209000,
1241040925700,NPK 4:17:40 + S bigbag 700/1,3105209000,
1241040925000,NPK 4:17:40 + S öml.,3105209000,
1241063325000,NPK 6:26:30 + 5S öml,3105209000,
1241095325700,NPK 9:24:30 + S bigbag  700/1,3105609000,
1241095325000,NPK 9:24:30 + S öml,3105209000,
1241090925700,NPK 9:7:21 bigbag 700/1,3105209000,
1241090925000,NPK 9:7:21 öml,3105209000,
1241090925050,NPK 9:7:21 zsákos 50/1,3105209000,
1210035105000,NPK oldat  32:25:80+4kg Mg,3105209000,
1210075105000,NPK oldat  70:50:80  3kg Mg+4S,3105209000,
1210085105000,NPK oldat  80:50:50 ,3105209000,
1210095105000,NPK oldat  90:70:40 3kg Mg+4S,3105209000,
1210095205000,NPK oldat  90:90:20 3kg Mg+4S,3105209000,
1241200925700,NPS  20:10+12% S   bigbag 700/1,3105209000,
1219230125700,"NS kevert 23%+10%+2,5 % MgO  bigbag 700/1",3102409000,
1219200125700,NS kevert N:20+24S  bigbag   700/1 ,3102409000,
1219206125700,NS kevert N:20+24S  bigbag   700/1 értékcsökkent,3102409000,
1219240125000,NS kevert N:24+12S   öml.,3102409000,
1219240125050,NS kevert N:24+12S  50 kg-os  (20x50 kg),3102409000,
1219240125700,NS kevert N:24+12S  bigbag   700/1,3102409000,
1219246125700,NS kevert N:24+12S  bigbag   700/1  értékcsökkent,3102409000,
1219240125600,NS kevert N:24+12S  bigbag 600/1,3102409000,
3114100420050T,NS Pionír takarmányborsó vetõmag ,0713101000,
2130028611001,"NUANCE 750 WG  0,1 kg (12x0,1 kg) ",3808302700,
2130011900016,"NUANCE COMBI (Nuance 2x0,1 kg+Mechapar 2x5 l+Microbio 2x2,5 l)",3808302700,
2130029400016,"NUANCE STAR (Nuance 750 WG  2x0,1 kg+Barclay Hurler 1x5 l+SuperSpray 1x5 l)",3808302700,
2130039621005,"NUANCE SUPER  0,5 kg (12x0,5 kg)",3808302700,
2130036821005,"NUANCE SUPER  0,5 kg (12x0,5 kg)+ SuperSpray (2x2,5 l)",3808302700,
2130039621001,"NUANCE SUPER 0,1kg ",3808302700,
2130714841032,"NUANCE SUPERB csom. (Nuance Super  2x0,1 kg + 2x1l Barclay H. )",3808302700,
2130714841022,"NUANCE SUPERB csom. (Nuance Super  2x0,1 kg + 2x1l Barclay H.+Trend 1l )",3808302700,
2130722341028,NUANCE SUPERB FULL csom. (1 db Nuance SuperB+5l Mystic Pro+1l Sumi Alfa),3808302700,
2130714941072,NUANCE SUPERB PACK + MYSTIC PRO (1db +1x5 l ),3808302700,
2130701660031,NUFARM Borsó csom. 5 ha (3*5 l Tropotox+5 l Tazer) ,0808*,
2130033700005T,NUFLON  5 l  (4x5 l)  Kivont,380830,
2120704000005,NUPRID 600 FS  RED  5 l (4x5 l) csávázó,3808208001,
2117100800020,NUPRID MAX  20 l  (csávázó),3808208001,
2117100800005,NUPRID MAX  5 l (4x5 l) csávázó,3808208001,
2120005700001T,NURELLE D  1 l  (12x1 l),3808104000,
2120005700005,NURELLE D  5 l  (4x5 l) Forg.: 2020. április 16-ig,3808104000,
1192040210010T,Nutrifer Cink 10 kg,3105909999,
1192040110010T,Nutrifer Réz 10 kg,3105909999,
1192040110005T,Nutrifer Réz SC  5 l  (4x5 l),3105909999,
1192043220025T,NUTRIGOLD NPK 13:40:13+me zsákos 25/1,3105201000,
1192043320025T,NUTRIGOLD NPK 14:6:24+3+me zsákos 25/1,3105201000,
1192043120025T,NUTRIGOLD NPK 18:18:18+me zsákos 25/1,3105201000,
1192043420025T,NUTRIGOLD NPK 20:5:10+2+me zsákos 25/1,3105201000,
1192043620025T,NUTRIGOLD NPK 3:11:38+4+me zsákos 25/1,3105201000,
1192043520025T,NUTRIGOLD NPK 8:12:24+4+me zsákos 25/1,3105201000,
1192214300010T,Nutrino Azo Up  10 l  ,3105909999,
1192214500010T,Nutrino Sun 10 l  (2x10 l),3105909999,
1192214400010T,Nutrino Turbo 10 l  (2x10 l),3105909999,
8101310100120,"Nyomtvány,irodaszer",491191,
3111170121045T,Oberkulmer Rotkorn Tönkölybúza II. fok  csávázott  45 kg-os,1002000000,
3111170121700T,Oberkulmer Rotkorn Tönkölybúza II. fok  csávázott  700 kg-os bb,1002000000,
2120021401005,"OBERON  SC   0,5 l  (20x0,5 l)",3808104000,
3112181501015T,Occitán   kukorica  50 esz,1005101300,
3112181501022T,Occitán   kukorica  80 esz,1005101300,
3112181502022T,Occitán   kukorica  80 esz  Cruiser,1005101300,
3112181601015T,Occitán SUMO kukorica  80 esz,1005101300,
2130037520005T,OCEAL  5 kg  (2x5 kg) gyomirtó,3808208001,
2110031500001,OHAYO  1 l  (10x1 l),3808208099,
2110015021001,"ÖKO-NI WP  0,1 kg   (25x0,1 kg) ",380820,
2110015020001,ÖKO-NI WP  1 kg ,380820,
2110015020005,ÖKO-NI WP  5 kg ,380820,
8102090100020,Oktatási  költségek,80421,
8102110426027,Olaj bonifikáció napraforgó,1206,
8102110421027,Olaj bonifikáció repce,1205,
2110014900001,OLAJOS RÉZKÉN  1 l  (12x1 l),380820,
2110014900005,OLAJOS RÉZKÉN  5 l   (4x5 l),380820,
2110130602025,"OLAJOS RÉZKÉN 0,25 l (24x0,25 l)",3808302700,
2110014900020,OLAJOS RÉZKÉN 20 l  (24x20 l),380820,
3113400120025T,Olajretek   25 kg,1005101300,
3113203611010T,Olano    õ.repce (Cruiser ) 1.500.000 mag/zsák,1205101000,
2110011710002T,"OLEO-SZULFUR 600 SC  0,2 l",3808201500,
2110011700001.T,OLEO-SZULFUR 600 SC 1 l ,3808201500,
3114201620025,Olimpia lucerna II.fok nem csávázott  25 kg-os,1209210000,
3113151300015T,Oliva HO CL (150 esz) napraforgó,1206001000,
3113150301010T,Ollimi CL HO  (150 esz) napraforgó,1206001000,
2120005810005T,"OMITE 57 E  0,05 l",3808104000,
2120005801002T,"OMITE 57 E  0,2 l",3808104000,
2120005800001T,OMITE 57 E  1 l,3808104000,
2120005800005T,OMITE 57 E  5 l,3808104000,
3113202911010T,Ontario    õ.repce (Cruiser) 3.500.000 mag/zsák,1205101000,
3113202921010T,Ontario    õ.repce (TMTD) 1.500.000 mag/zsák,1205101000,
2130048600005,ONYX  5 l  (4x5 l),3808208099,
3113102401010T,Opera (150 esz.) napraforgó,1206001000,
2110020100005,OPERA NEW  5 l (4x5 l) Forgalmazható:2020.október 30.-ig,3808203000,
2110020400005T,OPERA NEW  csomag Inovis  80 liter,3808203000,
2130010500005T,OPTIKA (MCPP-P)  5 l  (4x5 lit),3808301100,
2130010600005,OPTIKA TRIO  5 l  (4x5 l),3808301100,
2130712100080T,OPTIMAL csom. (Amistar Opti 5 l  8x5 l+Cherokee 5 l  8x5 l),3808208099,
2130717100040,OPTIMAL DUO csom. (20l Elatus Era+20l Magnello),3808208099,
2130717300060,OPTIMAL FULL cs. (20l Amistar Sun+20l Elatus Era+20l Magnello),3808208099,
2130717700040,OPTIMAL PLUS cs. (20l Amistar Sun+20l Magnello),3808208099,
2130713000260T,OPTIMAL Plus csom. (Amistar Opti 120 l+Cherokee 120 l+Moddus Evo  20 l)  ,3808208099,
2130717400040,OPTIMAL PROFI cs. (20l Amistar Sun+20l Elatus Era),3808208099,
2130713300060T,OPTIMAL S CSOMAG (20 l Amistar Sun+40 l Cherokee),3808208099,
1241009125600,OPTIMIX  26 K CaS 600/1,3105209000,
1241009125000,OPTIMIX  26 K öml,3105209000,
1241177725600,OPTIMIX  N 17 (CaMgS) bigbag  600/1,31056000,
1241177725000,OPTIMIX  N 17 (CaMgS) öml.,3105209000,
1241106425600,OPTIMIX  NK 10:34 (S) bigbag 600/1,3105209000,
1241106425000,OPTIMIX  NK 10:34 (S) öml.,3105209000,
1241167125600,OPTIMIX  NK 16:10  (CaMg) bigbag  600/1,31056000,
1241167125000,OPTIMIX  NK 16:10  (CaMg) öml,3105209000,
1241021025600,OPTIMIX  NP  2:10 (CaMgS) bigbag  600/1,3105209000,
1241021025000,OPTIMIX  NP  2:10 (CaMgS) öml,3105209000,
1241021125600,OPTIMIX  NP  2:11 (CaMgS) bigbag  600/1,3105209000,
1241021125000,OPTIMIX  NP  2:11 (CaMgS) öml,3105209000,
1241043325600,OPTIMIX  NP  4:43:0 bigbag  600/1,31055100,
1241043325000 ,OPTIMIX  NP  4:43:0 öml.,3105209000,
1241056425600,OPTIMIX  NP  5:22  (MgS) bigbag  600/1,31055100,
1241056425000,OPTIMIX  NP  5:22 MgS öml.,3105209000,
1241056225600,"OPTIMIX  NP  5:22:0  (14,5 MgO) bigbag  600/1",31055100,
1241056225000,"OPTIMIX  NP  5:22:0  (14,5 MgO) öml.",31055100,
1241064025600,OPTIMIX  NP  6:24 (CaMgS) bigbag  600/1,31056000,
1241064025000,OPTIMIX  NP  6:24 (CaMgS) öml,3105209000,
1241092325600,OPTIMIX  NP  9:10 (CaS) bigbag  600/1,3105209000,
1241092325000,OPTIMIX  NP  9:10 (CaS) öml.,3105209000,
1241113325600,OPTIMIX  NP 11:11 (CaS) bigbag  600/1,31056000,
1241113325000,OPTIMIX  NP 11:11 CaS öml.,3105209000,
1241123325600,OPTIMIX  NP 12:21 CaS bigbag  600/1,3105209000,
1241123325000,OPTIMIX  NP 12:21 CaS öml.,3105209000,
1241123125600,OPTIMIX  NP 12:9 CaS bigbag  600/1,3105209000,
1241123125000,OPTIMIX  NP 12:9 CaS öml.,3105209000,
1241133625600,OPTIMIX  NP 13:11 (MgS) bigbag  600/1,3105209000,
1241133625000,OPTIMIX  NP 13:11 (MgS) öml.,3105209000,
1241133125600,OPTIMIX  NP 13:12  (MgS) bigbag  600/1,3105209000,
1241133125000,OPTIMIX  NP 13:12  (MgS) öml.,3105209000,
1241133725600,OPTIMIX  NP 13:21 (CaS) bigbag  600/1,3105209000,
1241133725000,OPTIMIX  NP 13:21 (CaS) öml.,3105209000,
1241141425600,OPTIMIX  NP 14:11 (CaS) bigbag  600/1,3105209000,
1241141425000,OPTIMIX  NP 14:11 (CaS) öml.,3105209000,
1241141525600,OPTIMIX  NP 14:16 (CaS) bigbag  600/1,3105209000,
1241141525000,OPTIMIX  NP 14:16 (CaS) öml.,3105209000,
1241141125600,OPTIMIX  NP 14:20 (CaS) bigbag  600/1,3105209000,
1241141125000,OPTIMIX  NP 14:20 (CaS) öml.,3105209000,
1241141025600,OPTIMIX  NP 14:21 (CaS) bigbag  600/1,3105209000,
1241141025000,OPTIMIX  NP 14:21 (CaS) öml.,3105209000,
1241154525600,OPTIMIX  NP 15:10 (MgS) bigbag  600/1,3105209000,
1241154525000,OPTIMIX  NP 15:10 (MgS) öml.,3105209000,
1241153625600,OPTIMIX  NP 15:11 (CaS) bigbag  600/1,3105209000,
1241153625000,OPTIMIX  NP 15:11 (CaS) öml.,3105209000,
1241154325600,OPTIMIX  NP 15:18 (CaS) bigbag  600/1,3105209000,
1241154325000,OPTIMIX  NP 15:18 (CaS) öml.,3105209000,
1241154225600,OPTIMIX  NP 15:20 (CaS) bigbag  600/1,3105209000,
1241154225000,OPTIMIX  NP 15:20 (CaS) öml.,3105209000,
1241154125600,OPTIMIX  NP 15:21 (CaS) bigbag  600/1,3105209000,
1241154125000,OPTIMIX  NP 15:21 (CaS) öml.,3105209000,
1241167225600,OPTIMIX  NP 16:12 (CaMgS) bigbag  600/1,31056000,
1241167225000,OPTIMIX  NP 16:12 (CaMgS) öml,3105209000,
1241167925600,OPTIMIX  NP 16:15 (CaS) 600/1,31056000,
1241167925000,OPTIMIX  NP 16:15 (CaS) öml,3105209000,
1241167525600,OPTIMIX  NP 16:16 (MgS) 600/1,31056000,
1241167525000,OPTIMIX  NP 16:16 (MgS) öml,3105209000,
1241167625600,OPTIMIX  NP 16:18 (CaS) 600/1,31056000,
1241167625000,OPTIMIX  NP 16:18 (CaS) öml,3105209000,
1241168125600,OPTIMIX  NP 16:5 (CaS) 600/1,31056000,
1241168125000,OPTIMIX  NP 16:5 (CaS) öml,3105209000,
1241168025600,OPTIMIX  NP 16:7 (CaS) 600/1,31056000,
1241168025000,OPTIMIX  NP 16:7 (CaS) öml,3105209000,
1241177425600,OPTIMIX  NP 17:28  (S) bigbag  600/1,31056000,
1241177425000,OPTIMIX  NP 17:28  (S) öml,3105209000,
1241177325600,OPTIMIX  NP 17:29  (S) bigbag  600/1,31056000,
1241177325000,OPTIMIX  NP 17:29  (S) öml,3105209000,
1241177225600,OPTIMIX  NP 17:3  (CaMg) bigbag  600/1,31056000,
1241177225000,OPTIMIX  NP 17:3  (CaMg) öml,3105209000,
1241177625600,OPTIMIX  NP 17:7  (CaMgS) bigbag  600/1,31056000,
1241177625000,OPTIMIX  NP 17:7  (CaMgS) öml.,3105209000,
1241177125600,OPTIMIX  NP 17:9  (CaMg) bigbag  600/1,31056000,
1241177125000,OPTIMIX  NP 17:9  (CaMg) öml,3105209000,
1241187525600,OPTIMIX  NP 18:12  (MgS) bigbag  600/1,31056000,
1241187525000,OPTIMIX  NP 18:12  (MgS) öml,3105209000,
1241187325600,OPTIMIX  NP 18:14  (CaS) bigbag  600/1,31056000,
1241187325000,OPTIMIX  NP 18:14  (CaS) öml,3105209000,
1241187125600,OPTIMIX  NP 18:15  (CaMg) bigbag  600/1,31056000,
1241187125000,OPTIMIX  NP 18:15  (CaMg) öml,3105209000,
1241187225600,OPTIMIX  NP 18:18  (MgS) bigbag  600/1,31056000,
1241187225000,OPTIMIX  NP 18:18  (MgS) öml,3105209000,
1241187425600,OPTIMIX  NP 18:6  (CaMgS) bigbag  600/1,31056000,
1241187425000,OPTIMIX  NP 18:6  (CaMgS) öml,3105209000,
1241197225600,OPTIMIX  NP 19:10 (CaMgS) bigbag  600/1,31056000,
1241197225000,OPTIMIX  NP 19:10 (CaMgS) öml.,31056000,
1241202125000,OPTIMIX  NP 20:20 MgS  öml.,3105209000,
1241202125600,OPTIMIX  NP 20:20 MgS bigbag  600/1,3105209000,
1241217125600,OPTIMIX  NP 21:10  (MgS) bigbag  600/1,31056000,
1241217125000 ,OPTIMIX  NP 21:10  (MgS) öml.,3105209000,
1241217425600,OPTIMIX  NP 21:11  (CaMgS) bigbag  600/1,31056000,
1241217425000 ,OPTIMIX  NP 21:11  (CaMgS) öml.,3105209000,
1241217225600,OPTIMIX  NP 21:16  (MgS) bigbag  600/1,31056000,
1241217225000 ,OPTIMIX  NP 21:16  (MgS) öml.,3105209000,
1241221125600,OPTIMIX  NP 22:7 (CaMgS) big-bag 600/1,3105209000,
1241221125000,OPTIMIX  NP 22:7 (CaMgS) öml.,3105209000,
1241242025000,OPTIMIX  NP 24:3   (MgS) öml.,3105209000,
1241242025600,OPTIMIX  NP 24:3  (MgS) bigbag  600/1,31056000,
1241007225600,OPTIMIX  P 19 (CaMgS) bigbag  600/1,31056000,
1241007225000,OPTIMIX  P 19 (CaMgS) öml.,3105209000,
1241006925600,OPTIMIX  PK 10:30   (CaS) bigbag  600/1,31056000,
1241006925000,OPTIMIX  PK 10:30   (CaS) öml.,3105209000,
1241006525600,OPTIMIX  PK 10:32  bigbag  600/1,31056000,
1241006525000,OPTIMIX  PK 10:32 öml.,31056000,
1241006725600,OPTIMIX  PK 11-22 CaMgS bigbag  600/1 ,31056000,
1241006725000,OPTIMIX  PK 11-22 CaMgS öml.,31056000,
1241005825000,OPTIMIX  PK 12:19  (CaS)  öml.,31056000,
1241005825600,OPTIMIX  PK 12:19  (CaS) bigbag  600/1,31056000,
1241005925600,OPTIMIX  PK 13:27  (CaMgS)  bigbag  600/1,31056000,
1241005925000,OPTIMIX  PK 13:27  (CaMgS)  öml.,31056000,
1241007425600,OPTIMIX  PK 14:9 (CaS) bigbag  600/1,31056000,
1241007425000,OPTIMIX  PK 14:9 (CaS) öml.,3105209000,
1241007325600,OPTIMIX  PK 15:12 (CaS) bigbag  600/1,31056000,
1241007325000,OPTIMIX  PK 15:12 (CaS) öml.,3105209000,
1241007025050,OPTIMIX  PK 15:26 (CaS)  50/1,3105609000,
1241007025600,OPTIMIX  PK 15:26 (CaS) bigbag  600/1,31056000,
1241007025000,OPTIMIX  PK 15:26 (CaS) öml.,3105209000,
1241007625600,OPTIMIX  PK 16:23 (CaS) bigbag  600/1,31056000,
1241007625000,OPTIMIX  PK 16:23 (CaS) öml.,3105209000,
1241007825600,OPTIMIX  PK 16:8 (CaS) bigbag  600/1,31056000,
1241007825000,OPTIMIX  PK 16:8 (CaS) öml.,3105209000,
1241007725600,OPTIMIX  PK 17:26 (CaS) bigbag  600/1,31056000,
1241007725000,OPTIMIX  PK 17:26 (CaS) öml.,3105209000,
1241006625600,OPTIMIX  PK 17:9  CaS  bigbag  600/1,31056000,
1241006625000,OPTIMIX  PK 17:9  CaS  öml.,31056000,
1241006825600,OPTIMIX  PK 18:27   (CaS) bigbag  600/1,31056000,
1241006825000,OPTIMIX  PK 18:27  (CaS)  öml,3105209000,
1241007525600,OPTIMIX  PK 19:16 (CaS) bigbag  600/1,31056000,
1241007525000,OPTIMIX  PK 19:16 (CaS) öml.,3105209000,
1241007125600,OPTIMIX  PK 22:24 (CaS) bigbag  600/1,31056000,
1241007125000,OPTIMIX  PK 22:24 (CaS) öml.,3105209000,
1241006025600,OPTIMIX  PK 27:20  (Ca) bigbag  600/1,31056000,
1241006025000,OPTIMIX  PK 27:20  (Ca) öml.,31056000,
1241197325600,OPTIMIX 19 N CaMgS big-bag 600/1,3105209000,
1241197325000,OPTIMIX 19 N CaMgS öml.,3105209000,
1241092425600,OPTIMIX 19 N MgS bigbag  600/1,3105209000,
1241092425000,OPTIMIX 19 N MgS öml.,3105209000,
1241217325600,OPTIMIX 21 N   (CaMgS) bigbag  600/1,31056000,
1241217325000 ,OPTIMIX 21 N  (CaMgS) öml.,3105209000,
1241221025600,OPTIMIX 22 N CaMgS big-bag 600/1,3105209000,
1241221025000,OPTIMIX 22 N CaMgS öml.,3105209000,
1241233125600,OPTIMIX 23 N CaMgS big-bag 600/1,3105209000,
1241233125000,OPTIMIX 23 N CaMgS öml.,3105209000,
1241250125600,OPTIMIX 25 N CaMgS big-bag 600/1,3105209000,
1241250125000,OPTIMIX 25 N CaMgS öml.,3105209000,
1210610105000,"OPTIMIX Liquid N 20,5:0:0 S+Zn",3105209000,
1210610205020,"OPTIMIX Liquid N 20,5:0:0 S+Zn 20 l",3105209000,
1210600105000,OPTIMIX LIQUID NP 10:20 +S +Zn,3105209000,
1210600205020,OPTIMIX LIQUID NP 10:20 +S +Zn 20 l,3105209000,
1210620105000,"OPTIMIX Liquid NPK 12,4-20,7 +S +Zn +Cu",3105209000,
1210650105000,"OPTIMIX Liquid NPK 15,2:25,3:0 +Zn +Cu",3105209000,
1210550105000,OPTIMIX Liquid NPK 5:15:10  +Zn +Cu,3105209000,
1241010125600,OPTIMIX NPK  1:14:19 (CaS) bigbag  600/1,3105209000,
1241010125000,OPTIMIX NPK  1:14:19 (CaS) öml,3105209000,
1241010025600,OPTIMIX NPK  1:5:26 (MgS) bigbag  600/1,3105209000,
1241010025000,OPTIMIX NPK  1:5:26 (MgS) öml,3105209000,
1241021225600,OPTIMIX NPK  2:10:15 (CaMgS) bigbag  600/1,3105209000,
1241021225000,OPTIMIX NPK  2:10:15 (CaMgS) öml,3105209000,
1241021325600,OPTIMIX NPK  2:20:16 (CaS) bigbag  600/1,3105209000,
1241021325000,OPTIMIX NPK  2:20:16 (CaS) öml,3105209000,
1241030825600,OPTIMIX NPK  3:11:47 bigbag  600/1,3105209000,
1241030825000,OPTIMIX NPK  3:11:47 öml.,3105209000,
1241031025000,OPTIMIX NPK  3:12:17+Ca  öml.,3105209000,
1241031025600,OPTIMIX NPK  3:12:17+Ca bigbag  600/1,3105209000,
1241031425600,OPTIMIX NPK  3:12:24 (MgS) bigbag 600/1,3105209000,
1241031425000,OPTIMIX NPK  3:12:24 (MgS) öml.,3105209000,
1241031125600,OPTIMIX NPK  3:12:25+CaS bigbag  600/1,3105209000,
1241031125000,OPTIMIX NPK  3:12:25+CaS öml.,3105209000,
1241030925600,"OPTIMIX NPK  3:14:37+2,9 Mg bigbag  600/1",3105209000,
1241030925000,"OPTIMIX NPK  3:14:37+2,9 Mg öml.",3105209000,
1241031525600,OPTIMIX NPK  3:20:20 (CaS) bigbag 600/1,3105209000,
1241031525000,OPTIMIX NPK  3:20:20 (CaS) öml.,3105209000,
1241031325600,OPTIMIX NPK  3:21:14 (CaS) bigbag 600/1,3105209000,
1241031325000,OPTIMIX NPK  3:21:14 (CaS) öml.,3105209000,
1241031225600,OPTIMIX NPK  3:22:14 (CaS) bigbag 600/1,3105209000,
1241031225000,OPTIMIX NPK  3:22:14 (CaS) öml.,3105209000,
1241043925600,OPTIMIX NPK  4:15:22 (CaMgS) bigbag  600/1,3105209000,
1241043925000,OPTIMIX NPK  4:15:22 (CaMgS) öml.,3105209000,
1241043225000,OPTIMIX NPK  4:15:8 +Ca  öml.,3105209000,
1241043225600,OPTIMIX NPK  4:15:8 +Ca bigbag  600/1,3105209000,
